Common Uses,SKU,description,name,title,Material,"Because of the infinite color, thickness & construction combinations, contact a Product Specialist to request your Nuway® sample.",CleanZone™,Warranty,Format,Size,Max Panel Size,Panel Thickness,Construction,Blade Spacing,Installation,Style,Thickness,Application Settings,Order Notes,Roll Sizes,Backing,Tile Size,Tile Thickness,Case Pack,Weight,Recommended Installation,Roll Size,Top Layer Thickness,Total Thickness,Tile Weight,Standard Thickness,Additional Thicknesses,Standard Weight,Common Uses:,Application,Pile Material,Sizes
,BXTILE,"Outstanding walk-off performance for multi-directional traffic applications
Easily maintained by vacuuming and periodic extraction
Stain resistant, colorfast, and permanently anti-static",Berber Tile,Mats Inc | Berber Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,"
20 tiles/case (54 sq ft) - full cases only",,,,,,,,,,,,,
,BXTILE,"Outstanding walk-off performance for multi-directional traffic applications
Easily maintained by vacuuming and periodic extraction
Stain resistant, colorfast, and permanently anti-static",Berber Tile,Mats Inc | Berber Tile | Commercial Carpet Tiles,,,,,,,,,,,,,"
3/8""",,,,,,,,,,,,,,,,,,,,
,BXTILE,"Outstanding walk-off performance for multi-directional traffic applications
Easily maintained by vacuuming and periodic extraction
Stain resistant, colorfast, and permanently anti-static",Berber Tile,Mats Inc | Berber Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,"
129.8 oz/sq yd",,,,,,,,,,,,
,BXTILE,"Outstanding walk-off performance for multi-directional traffic applications
Easily maintained by vacuuming and periodic extraction
Stain resistant, colorfast, and permanently anti-static",Berber Tile,Mats Inc | Berber Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,BXTILE,"Outstanding walk-off performance for multi-directional traffic applications
Easily maintained by vacuuming and periodic extraction
Stain resistant, colorfast, and permanently anti-static",Berber Tile,Mats Inc | Berber Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,BXTILE,"Outstanding walk-off performance for multi-directional traffic applications
Easily maintained by vacuuming and periodic extraction
Stain resistant, colorfast, and permanently anti-static",Berber Tile,Mats Inc | Berber Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,BXTILE,"Outstanding walk-off performance for multi-directional traffic applications
Easily maintained by vacuuming and periodic extraction
Stain resistant, colorfast, and permanently anti-static",Berber Tile,Mats Inc | Berber Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,BXTILE,"Outstanding walk-off performance for multi-directional traffic applications
Easily maintained by vacuuming and periodic extraction
Stain resistant, colorfast, and permanently anti-static",Berber Tile,Mats Inc | Berber Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,BXTILE,"Outstanding walk-off performance for multi-directional traffic applications
Easily maintained by vacuuming and periodic extraction
Stain resistant, colorfast, and permanently anti-static",Berber Tile,Mats Inc | Berber Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,BXTILE,"Outstanding walk-off performance for multi-directional traffic applications
Easily maintained by vacuuming and periodic extraction
Stain resistant, colorfast, and permanently anti-static",Berber Tile,Mats Inc | Berber Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,BXTILE,"Outstanding walk-off performance for multi-directional traffic applications
Easily maintained by vacuuming and periodic extraction
Stain resistant, colorfast, and permanently anti-static",Berber Tile,Mats Inc | Berber Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,BXTILE,"Outstanding walk-off performance for multi-directional traffic applications
Easily maintained by vacuuming and periodic extraction
Stain resistant, colorfast, and permanently anti-static",Berber Tile,Mats Inc | Berber Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,BXTILE,"Outstanding walk-off performance for multi-directional traffic applications
Easily maintained by vacuuming and periodic extraction
Stain resistant, colorfast, and permanently anti-static",Berber Tile,Mats Inc | Berber Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,BXTILE,"Outstanding walk-off performance for multi-directional traffic applications
Easily maintained by vacuuming and periodic extraction
Stain resistant, colorfast, and permanently anti-static",Berber Tile,Mats Inc | Berber Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
"
Rooftops, patios, green roofs, walkways, gardens.

CleanZone™ Zone 1: Exterior, Zone 2: Vestibule
Warranty 5 Year Limited
",OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,"Recycled Rubber

FormatInterlocking Tile, Tile

Surface DesignSmooth

Tile Size
Interlocking: 24"" x 24"" (61 cm x 61 cm)
Non-Interlocking: 23-3/4"" x 23-3/4"" (60 cm x 60 cm)
Sizes are approximate

Thickness
1-3/4"" (44 mm)
2-1/2"" (63 mm)


Weight
Interlocking: 4.375 lbs/sq ft
Non-Interlocking: 3.875 lbs/sq ft

Installation
Interlocking, Loose Lay
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,"Recycled Rubber

FormatInterlocking Tile, Tile

Surface DesignSmooth

Tile Size
Interlocking: 24"" x 24"" (61 cm x 61 cm)
Non-Interlocking: 23-3/4"" x 23-3/4"" (60 cm x 60 cm)
Sizes are approximate

Thickness
1-3/4"" (44 mm)
2-1/2"" (63 mm)


Weight
Interlocking: 4.375 lbs/sq ft
Non-Interlocking: 3.875 lbs/sq ft

Installation
Interlocking, Loose Lay
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,"Recycled Rubber

FormatInterlocking Tile, Tile

Surface DesignSmooth

Tile Size
Interlocking: 24"" x 24"" (61 cm x 61 cm)
Non-Interlocking: 23-3/4"" x 23-3/4"" (60 cm x 60 cm)
Sizes are approximate

Thickness
1-3/4"" (44 mm)
2-1/2"" (63 mm)


Weight
Interlocking: 4.375 lbs/sq ft
Non-Interlocking: 3.875 lbs/sq ft

Installation
Interlocking, Loose Lay
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,"Recycled Rubber

FormatInterlocking Tile, Tile

Surface DesignSmooth

Tile Size
Interlocking: 24"" x 24"" (61 cm x 61 cm)
Non-Interlocking: 23-3/4"" x 23-3/4"" (60 cm x 60 cm)
Sizes are approximate

Thickness
1-3/4"" (44 mm)
2-1/2"" (63 mm)


Weight
Interlocking: 4.375 lbs/sq ft
Non-Interlocking: 3.875 lbs/sq ft

Installation
Interlocking, Loose Lay
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,"Recycled Rubber

FormatInterlocking Tile, Tile

Surface DesignSmooth

Tile Size
Interlocking: 24"" x 24"" (61 cm x 61 cm)
Non-Interlocking: 23-3/4"" x 23-3/4"" (60 cm x 60 cm)
Sizes are approximate

Thickness
1-3/4"" (44 mm)
2-1/2"" (63 mm)


Weight
Interlocking: 4.375 lbs/sq ft
Non-Interlocking: 3.875 lbs/sq ft

Installation
Interlocking, Loose Lay
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,"Recycled Rubber

FormatInterlocking Tile, Tile

Surface DesignSmooth

Tile Size
Interlocking: 24"" x 24"" (61 cm x 61 cm)
Non-Interlocking: 23-3/4"" x 23-3/4"" (60 cm x 60 cm)
Sizes are approximate

Thickness
1-3/4"" (44 mm)
2-1/2"" (63 mm)


Weight
Interlocking: 4.375 lbs/sq ft
Non-Interlocking: 3.875 lbs/sq ft

Installation
Interlocking, Loose Lay
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,"Recycled Rubber

FormatInterlocking Tile, Tile

Surface DesignSmooth

Tile Size
Interlocking: 24"" x 24"" (61 cm x 61 cm)
Non-Interlocking: 23-3/4"" x 23-3/4"" (60 cm x 60 cm)
Sizes are approximate

Thickness
1-3/4"" (44 mm)
2-1/2"" (63 mm)


Weight
Interlocking: 4.375 lbs/sq ft
Non-Interlocking: 3.875 lbs/sq ft

Installation
Interlocking, Loose Lay
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,"Recycled Rubber

FormatInterlocking Tile, Tile

Surface DesignSmooth

Tile Size
Interlocking: 24"" x 24"" (61 cm x 61 cm)
Non-Interlocking: 23-3/4"" x 23-3/4"" (60 cm x 60 cm)
Sizes are approximate

Thickness
1-3/4"" (44 mm)
2-1/2"" (63 mm)


Weight
Interlocking: 4.375 lbs/sq ft
Non-Interlocking: 3.875 lbs/sq ft

Installation
Interlocking, Loose Lay
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,"Recycled Rubber

FormatInterlocking Tile, Tile

Surface DesignSmooth

Tile Size
Interlocking: 24"" x 24"" (61 cm x 61 cm)
Non-Interlocking: 23-3/4"" x 23-3/4"" (60 cm x 60 cm)
Sizes are approximate

Thickness
1-3/4"" (44 mm)
2-1/2"" (63 mm)


Weight
Interlocking: 4.375 lbs/sq ft
Non-Interlocking: 3.875 lbs/sq ft

Installation
Interlocking, Loose Lay
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,"Recycled Rubber

FormatInterlocking Tile, Tile

Surface DesignSmooth

Tile Size
Interlocking: 24"" x 24"" (61 cm x 61 cm)
Non-Interlocking: 23-3/4"" x 23-3/4"" (60 cm x 60 cm)
Sizes are approximate

Thickness
1-3/4"" (44 mm)
2-1/2"" (63 mm)


Weight
Interlocking: 4.375 lbs/sq ft
Non-Interlocking: 3.875 lbs/sq ft

Installation
Interlocking, Loose Lay
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,"Recycled Rubber

FormatInterlocking Tile, Tile

Surface DesignSmooth

Tile Size
Interlocking: 24"" x 24"" (61 cm x 61 cm)
Non-Interlocking: 23-3/4"" x 23-3/4"" (60 cm x 60 cm)
Sizes are approximate

Thickness
1-3/4"" (44 mm)
2-1/2"" (63 mm)


Weight
Interlocking: 4.375 lbs/sq ft
Non-Interlocking: 3.875 lbs/sq ft

Installation
Interlocking, Loose Lay
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,"Recycled Rubber

FormatInterlocking Tile, Tile

Surface DesignSmooth

Tile Size
Interlocking: 24"" x 24"" (61 cm x 61 cm)
Non-Interlocking: 23-3/4"" x 23-3/4"" (60 cm x 60 cm)
Sizes are approximate

Thickness
1-3/4"" (44 mm)
2-1/2"" (63 mm)


Weight
Interlocking: 4.375 lbs/sq ft
Non-Interlocking: 3.875 lbs/sq ft

Installation
Interlocking, Loose Lay
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,"Recycled Rubber

FormatInterlocking Tile, Tile

Surface DesignSmooth

Tile Size
Interlocking: 24"" x 24"" (61 cm x 61 cm)
Non-Interlocking: 23-3/4"" x 23-3/4"" (60 cm x 60 cm)
Sizes are approximate

Thickness
1-3/4"" (44 mm)
2-1/2"" (63 mm)


Weight
Interlocking: 4.375 lbs/sq ft
Non-Interlocking: 3.875 lbs/sq ft

Installation
Interlocking, Loose Lay
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,OR,"Lighter weight and won't crack or break like cement pavers
Tiles provide superior noise reduction and impact absorption
Slip, frost and stain-resistant
Water permeable and light weight texture
Minimal maintenance required
Sustainable product manufactured from recycled materials
No adhesive needed",Outdoor & Rooftop Pavers,Mats Inc | Outdoor Flooring | Rooftop Pavers,"Recycled Rubber

FormatInterlocking Tile, Tile

Surface DesignSmooth

Tile Size
Interlocking: 24"" x 24"" (61 cm x 61 cm)
Non-Interlocking: 23-3/4"" x 23-3/4"" (60 cm x 60 cm)
Sizes are approximate

Thickness
1-3/4"" (44 mm)
2-1/2"" (63 mm)


Weight
Interlocking: 4.375 lbs/sq ft
Non-Interlocking: 3.875 lbs/sq ft

Installation
Interlocking, Loose Lay
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
High traffic entrances, vestibules, lobbies, retail stores, airports, wall-to-wall applications.",CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,," Zone 2: Vestibule, Zone 3: Lobby, Zone 4: Interior",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,," 3 Year Limited
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,100% Solution-dyed UV stabilized Polypropylene Fibers with 56.93% post consumer recycled content.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,Bitumen,,,,,,,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,Tile,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,"
19-11/16"" x 19-11/16""
Sizes are approximate",,,,,,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,"20 tile/case (54 sq ft) - full cases only
",,,,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,"
3/8""",,,,,,,,,,,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,129.8 oz/sq yd,,,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
,CLTILE,"Removes dirt and moisture in multi-directional traffic applications
Dimensionally stable, won’t shrink or curl",Calypso Tile,Mats Inc | Calypso Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,"
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,
"
High traffic entrances, vestibules, lobbies, fitness rooms, retail stores, airports, wall-to-wall applications.
CleanZone™ Zone 2: Vestibule, Zone 3: Lobby, Zone 4: Interior
Warranty 3 Year Limited

",DTTILE,"Features for Matting Tiles:

Diagonal rib design scrapes dirt and moisture from all types of footwear
Dimensionally stable; won’t shrink or curl

Features for Weight Rooms & Fitness:
Economical flooring solution for weight rooms and fitness areas
Polypropylene fiber does not absorb moisture and will not emit odor
Resists moisture and staining",Diagonal Tile,Mats Inc | Diagonal Tile | Commercial Carpet Tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DTTILE,"Features for Matting Tiles:

Diagonal rib design scrapes dirt and moisture from all types of footwear
Dimensionally stable; won’t shrink or curl

Features for Weight Rooms & Fitness:
Economical flooring solution for weight rooms and fitness areas
Polypropylene fiber does not absorb moisture and will not emit odor
Resists moisture and staining",Diagonal Tile,Mats Inc | Diagonal Tile | Commercial Carpet Tiles,"100% Solution-Dyed UV Stabilized Polypropylene Fibers with 52.05% post-consumer recycled content
BackingBitumen

FormatTile

Tile Size
19-11/16"" x 19-11/16""Sizes are approximate
Case Pack20 tiles/case (54 sq ft) - full cases only

Thickness
3/8""
Weight
131 oz/sq yd

Recommended Installation
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DTTILE,"Features for Matting Tiles:

Diagonal rib design scrapes dirt and moisture from all types of footwear
Dimensionally stable; won’t shrink or curl

Features for Weight Rooms & Fitness:
Economical flooring solution for weight rooms and fitness areas
Polypropylene fiber does not absorb moisture and will not emit odor
Resists moisture and staining",Diagonal Tile,Mats Inc | Diagonal Tile | Commercial Carpet Tiles,"100% Solution-Dyed UV Stabilized Polypropylene Fibers with 52.05% post-consumer recycled content
BackingBitumen

FormatTile

Tile Size
19-11/16"" x 19-11/16""Sizes are approximate
Case Pack20 tiles/case (54 sq ft) - full cases only

Thickness
3/8""
Weight
131 oz/sq yd

Recommended Installation
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DTTILE,"Features for Matting Tiles:

Diagonal rib design scrapes dirt and moisture from all types of footwear
Dimensionally stable; won’t shrink or curl

Features for Weight Rooms & Fitness:
Economical flooring solution for weight rooms and fitness areas
Polypropylene fiber does not absorb moisture and will not emit odor
Resists moisture and staining",Diagonal Tile,Mats Inc | Diagonal Tile | Commercial Carpet Tiles,"100% Solution-Dyed UV Stabilized Polypropylene Fibers with 52.05% post-consumer recycled content
BackingBitumen

FormatTile

Tile Size
19-11/16"" x 19-11/16""Sizes are approximate
Case Pack20 tiles/case (54 sq ft) - full cases only

Thickness
3/8""
Weight
131 oz/sq yd

Recommended Installation
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DTTILE,"Features for Matting Tiles:

Diagonal rib design scrapes dirt and moisture from all types of footwear
Dimensionally stable; won’t shrink or curl

Features for Weight Rooms & Fitness:
Economical flooring solution for weight rooms and fitness areas
Polypropylene fiber does not absorb moisture and will not emit odor
Resists moisture and staining",Diagonal Tile,Mats Inc | Diagonal Tile | Commercial Carpet Tiles,"100% Solution-Dyed UV Stabilized Polypropylene Fibers with 52.05% post-consumer recycled content
BackingBitumen

FormatTile

Tile Size
19-11/16"" x 19-11/16""Sizes are approximate
Case Pack20 tiles/case (54 sq ft) - full cases only

Thickness
3/8""
Weight
131 oz/sq yd

Recommended Installation
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DTTILE,"Features for Matting Tiles:

Diagonal rib design scrapes dirt and moisture from all types of footwear
Dimensionally stable; won’t shrink or curl

Features for Weight Rooms & Fitness:
Economical flooring solution for weight rooms and fitness areas
Polypropylene fiber does not absorb moisture and will not emit odor
Resists moisture and staining",Diagonal Tile,Mats Inc | Diagonal Tile | Commercial Carpet Tiles,"100% Solution-Dyed UV Stabilized Polypropylene Fibers with 52.05% post-consumer recycled content
BackingBitumen

FormatTile

Tile Size
19-11/16"" x 19-11/16""Sizes are approximate
Case Pack20 tiles/case (54 sq ft) - full cases only

Thickness
3/8""
Weight
131 oz/sq yd

Recommended Installation
Glue Down, Quarter-Turn Tiles (Parquet Pattern)
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
