sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,downloadable_links,downloadable_samples,configurable_variations,configurable_variation_labels
YYSINGLGEOBE,,Migration_Matting,simple,,base,Geo Tile | Beige,,Geo Tile | Beige,0,1,0,Not Visible Individually,0,,,,geo-tile-beige,Geo Tile | Beige,,,/g/e/geo-tile-beige.jpg,Geo Tile | Beige,/g/e/geo-tile-beige.jpg,Geo Tile | Beige,/g/e/geo-tile-beige.jpg,Geo Tile | Beige,,,"4/27/16, 5:46 PM","1/9/19, 6:30 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Beige,is_recurring=No,matsinc_color_palettes=Neutrals,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLGEOBE,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oOQyAAM,salesforce_product_id=01t3i000000dKoHAAU,url_path=geo-tile-beige",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/g/e/geo-tile-beige.jpg,Geo Tile | Beige,,,,,,,,,,,,,
YYSINGLGEOBL,,Migration_Matting,simple,,base,Geo Tile | Blue,,Geo Tile | Blue,0,1,0,Not Visible Individually,0,,,,geo-tile-blue,Geo Tile | Blue,,,/g/e/geo-tile-blue.jpg,Geo Tile | Blue,/g/e/geo-tile-blue.jpg,Geo Tile | Blue,/g/e/geo-tile-blue.jpg,Geo Tile | Blue,,,"4/27/16, 5:46 PM","1/9/19, 6:30 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Blue,is_recurring=No,matsinc_color_palettes=Blue,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLGEOBL,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oOQzAAM,salesforce_product_id=01t3i000000dKoIAAU,url_path=geo-tile-blue",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/g/e/geo-tile-blue.jpg,Geo Tile | Blue,,,,,,,,,,,,,
YYSINGLGEOBG,,Migration_Matting,simple,,base,Geo Tile | Blue/Gray,,Geo Tile | Blue/Gray,0,1,0,Not Visible Individually,0,,,,geo-tile-blue-gray,Geo Tile | Blue/Gray,,,/g/e/geo-tile-blue-grey.jpg,,/g/e/geo-tile-blue-grey.jpg,,/g/e/geo-tile-blue-grey.jpg,,,,"4/27/16, 5:46 PM","1/9/19, 6:30 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Blue/Gray,is_recurring=No,matsinc_color_palettes=Blue|Gray,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLGEOBG,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oOR0AAM,salesforce_product_id=01t3i000000dKoJAAU,url_path=geo-tile-blue-gray",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/g/e/geo-tile-blue-grey.jpg,,,,,,,,,,,,,,
YYSINGLGEOBR,,Migration_Matting,simple,,base,Geo Tile | Brown,,Geo Tile | Brown,0,1,0,Not Visible Individually,0,,,,geo-tile-brown,Geo Tile | Brown,,,/g/e/geo-tile-brown.jpg,,/g/e/geo-tile-brown.jpg,,/g/e/geo-tile-brown.jpg,,,,"4/27/16, 5:46 PM","1/9/19, 6:30 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Brown,is_recurring=No,matsinc_color_palettes=Brown,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLGEOBR,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oOR1AAM,salesforce_product_id=01t3i000000dKoKAAU,url_path=geo-tile-brown",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/g/e/geo-tile-brown.jpg,,,,,,,,,,,,,,
YYSINGLGEOBU,,Migration_Matting,simple,,base,Geo Tile | Burgundy,,Geo Tile | Burgundy,0,1,0,Not Visible Individually,0,,,,geo-tile-burgundy,Geo Tile | Burgundy,,,/g/e/geo-tile-burgundy.jpg,,/g/e/geo-tile-burgundy.jpg,,/g/e/geo-tile-burgundy.jpg,,,,"4/27/16, 5:46 PM","1/9/19, 6:29 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Burgundy,is_recurring=No,matsinc_color_palettes=Red,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLGEOBU,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oOR2AAM,salesforce_product_id=01t3i000000dKoLAAU,url_path=geo-tile-burgundy",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/g/e/geo-tile-burgundy.jpg,,,,,,,,,,,,,,
YYSINGLGEOCL,,Migration_Matting,simple,,base,Geo Tile | Charcoal,,Geo Tile | Charcoal,0,1,0,Not Visible Individually,0,,,,geo-tile-charcoal,Geo Tile | Charcoal,,,/g/e/geo-tile-charcoal.jpg,,/g/e/geo-tile-charcoal.jpg,,/g/e/geo-tile-charcoal.jpg,,,,"4/27/16, 5:46 PM","1/9/19, 6:29 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Charcoal,is_recurring=No,matsinc_color_palettes=Black,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLGEOCL,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oOR3AAM,salesforce_product_id=01t3i000000dKoMAAU,url_path=geo-tile-charcoal",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/g/e/geo-tile-charcoal.jpg,,,,,,,,,,,,,,
YYSINGLGEOGR,,Migration_Matting,simple,,base,Geo Tile | Dark Green,,Geo Tile | Dark Green,0,1,0,Not Visible Individually,0,,,,geo-tile-dark-green,Geo Tile | Dark Green,,,/g/e/geo-tile-green.jpg,,/g/e/geo-tile-green.jpg,,/g/e/geo-tile-green.jpg,,,,"4/27/16, 5:47 PM","1/9/19, 6:29 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Dark Green,is_recurring=No,matsinc_color_palettes=Green,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLGEOGR,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oOR4AAM,salesforce_product_id=01t3i000000dKoNAAU,url_path=geo-tile-dark-green",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/g/e/geo-tile-green.jpg,,,,,,,,,,,,,,
YYSINGLGEOEG,,Migration_Matting,simple,,base,Geo Tile | Evergreen,,Geo Tile | Evergreen,0,1,0,Not Visible Individually,0,,,,geo-tile-evergreen,Geo Tile | Evergreen,,,/g/e/geo-tile-evergreen.jpg,,/g/e/geo-tile-evergreen.jpg,,/g/e/geo-tile-evergreen.jpg,,,,"4/27/16, 5:47 PM","1/9/19, 6:29 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Evergreen,is_recurring=No,matsinc_color_palettes=Green,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLGEOEG,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oOR5AAM,salesforce_product_id=01t3i000000dKoOAAU,url_path=geo-tile-evergreen",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/g/e/geo-tile-evergreen.jpg,,,,,,,,,,,,,,
YYSINGLGEOGY,,Migration_Matting,simple,,base,Geo Tile | Gray,,Geo Tile | Gray,0,1,0,Not Visible Individually,0,,,,geo-tile-gray,Geo Tile | Gray,,,/g/e/geo-tile-grey.jpg,,/g/e/geo-tile-grey.jpg,,/g/e/geo-tile-grey.jpg,,,,"4/27/16, 5:47 PM","1/9/19, 6:29 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Gray,is_recurring=No,matsinc_color_palettes=Gray,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLGEOGY,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oOR6AAM,salesforce_product_id=01t3i000000dKoPAAU,url_path=geo-tile-gray",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/g/e/geo-tile-grey.jpg,,,,,,,,,,,,,,
YYSINGLGEORD,,Migration_Matting,simple,,base,Geo Tile | Red,,Geo Tile | Red,0,1,0,Not Visible Individually,0,,,,geo-tile-red,Geo Tile | Red,,,/g/e/geo-tile-red.jpg,,/g/e/geo-tile-red.jpg,,/g/e/geo-tile-red.jpg,,,,"4/27/16, 5:47 PM","1/9/19, 6:29 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Red,is_recurring=No,matsinc_color_palettes=Red,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLGEORD,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oOR7AAM,salesforce_product_id=01t3i000000dKoQAAU,url_path=geo-tile-red",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/g/e/geo-tile-red.jpg,,,,,,,,,,,,,,
YYSINGLLXAB,,Migration_Matting,simple,All Products/Products/Matting/Matting Tiles/Limited Quantity Tile,base,Precision Inlay™ with Luxtria™ | Amber,,Amber,0,1,0,Not Visible Individually,0,,,,luxtria-precision-inlay-amber,Luxtria™ Precision Inlay | Amber,,,/l/u/luxtria-amber.jpg,,/l/u/luxtria-amber.jpg,,/l/u/luxtria-amber.jpg,,,,"4/27/16, 5:47 PM","6/17/19, 12:40 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Amber,is_recurring=No,matsinc_color_palettes=Yellow,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLLXAB,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oOR8AAM,salesforce_product_id=01t3i000000dKoRAAU,url_path=luxtria-precision-inlay-amber",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/l/u/luxtria-amber.jpg,,,,,,,,,,,,,,
YYSINGLLXAM,,Migration_Matting,simple,All Products/Products/Matting/Matting Tiles/Limited Quantity Tile,base,Precision Inlay™ with Luxtria™ | Amethyst,,Amethyst,0,1,0,Not Visible Individually,0,,,,luxtria-precision-inlay-amethyst,Luxtria™ Precision Inlay | Amethyst,,,/l/u/luxtria-amethyst.jpg,,/l/u/luxtria-amethyst.jpg,,/l/u/luxtria-amethyst.jpg,,,,"4/27/16, 5:47 PM","6/17/19, 12:40 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Amethyst,is_recurring=No,matsinc_color_palettes=Purple,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLLXAM,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oOR9AAM,salesforce_product_id=01t3i000000dKoSAAU,url_path=luxtria-precision-inlay-amethyst",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/l/u/luxtria-amethyst.jpg,,,,,,,,,,,,,,
YYSINGLLXCR,,Migration_Matting,simple,All Products/Products/Matting/Matting Tiles/Limited Quantity Tile,base,Precision Inlay™ with Luxtria™ | Carnelian,,Carnelian,0,1,0,Not Visible Individually,0,,,,luxtria-precision-inlay-carnelian,Luxtria™ Precision Inlay | Carnelian,,,/l/u/luxtria-carnelian.jpg,,/l/u/luxtria-carnelian.jpg,,/l/u/luxtria-carnelian.jpg,,,,"4/27/16, 5:47 PM","6/17/19, 12:40 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Carnelian,is_recurring=No,matsinc_color_palettes=Orange,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLLXCR,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oORAAA2,salesforce_product_id=01t3i000000dKoTAAU,url_path=luxtria-precision-inlay-carnelian",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/l/u/luxtria-carnelian.jpg,,,,,,,,,,,,,,
YYSINGLLXCT,,Migration_Matting,simple,All Products/Products/Matting/Matting Tiles/Limited Quantity Tile,base,Precision Inlay™ with Luxtria™ | Citrine,,Citrine,0,1,0,Not Visible Individually,0,,,,luxtria-precision-inlay-citrine,Luxtria™ Precision Inlay | Citrine,,,/l/u/luxtria-citrine.jpg,,/l/u/luxtria-citrine.jpg,,/l/u/luxtria-citrine.jpg,,,,"4/27/16, 5:47 PM","6/17/19, 12:40 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Citrine,is_recurring=No,matsinc_color_palettes=Yellow,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLLXCT,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oORBAA2,salesforce_product_id=01t3i000000dKoUAAU,url_path=luxtria-precision-inlay-citrine",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/l/u/luxtria-citrine.jpg,,,,,,,,,,,,,,
YYSINGLLXJD,,Migration_Matting,simple,All Products/Products/Matting/Matting Tiles/Limited Quantity Tile,base,Precision Inlay™ with Luxtria™ | Jadite,,Jadeite,0,1,0,Not Visible Individually,0,,,,luxtria-precision-inlay-jadeite,Luxtria™ Precision Inlay | Jadeite,,,/l/u/luxtria-jadeite.jpg,,/l/u/luxtria-jadeite.jpg,,/l/u/luxtria-jadeite.jpg,,,,"4/27/16, 5:47 PM","6/17/19, 12:40 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Jadeite,is_recurring=No,matsinc_color_palettes=Green,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLLXJD,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oORCAA2,salesforce_product_id=01t3i000000dKoVAAU,url_path=luxtria-precision-inlay-jadeite",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/l/u/luxtria-jadeite.jpg,,,,,,,,,,,,,,
YYSINGLLXON,,Migration_Matting,simple,All Products/Products/Matting/Matting Tiles/Limited Quantity Tile,base,Precision Inlay™ with Luxtria™ | Onyx,,Onyx,0,1,0,Not Visible Individually,0,,,,luxtria-precision-inlay-onyx,Luxtria™ Precision Inlay | Onyx,,,/l/u/luxtria-onyx.jpg,,/l/u/luxtria-onyx.jpg,,/l/u/luxtria-onyx.jpg,,,,"4/27/16, 5:47 PM","6/17/19, 12:40 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Onyx,is_recurring=No,matsinc_color_palettes=Black,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLLXON,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oORDAA2,salesforce_product_id=01t3i000000dKoWAAU,url_path=luxtria-precision-inlay-onyx",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/l/u/luxtria-onyx.jpg,,,,,,,,,,,,,,
YYSINGLLXPR,,Migration_Matting,simple,All Products/Products/Matting/Matting Tiles/Limited Quantity Tile,base,Precision Inlay™ with Luxtria™ | Pearl,,Pearl,0,1,0,Not Visible Individually,0,,,,luxtria-precision-inlay-pearl,Luxtria™ Precision Inlay | Pearl,,,/l/u/luxtria-pearl.jpg,,/l/u/luxtria-pearl.jpg,,/l/u/luxtria-pearl.jpg,,,,"4/27/16, 5:47 PM","6/17/19, 12:40 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Pearl,is_recurring=No,matsinc_color_palettes=White,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLLXPR,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oOREAA2,salesforce_product_id=01t3i000000dKoXAAU,url_path=luxtria-precision-inlay-pearl",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/l/u/luxtria-pearl.jpg,,,,,,,,,,,,,,
YYSINGLLXRB,,Migration_Matting,simple,All Products/Products/Matting/Matting Tiles/Limited Quantity Tile,base,Precision Inlay™ with Luxtria™ | Rubellite,,Rubellite,0,1,0,Not Visible Individually,0,,,,luxtria-precision-inlay-rubellite,Luxtria™ Precision Inlay | Rubellite,,,/l/u/luxtria-rubellite.jpg,,/l/u/luxtria-rubellite.jpg,,/l/u/luxtria-rubellite.jpg,,,,"4/27/16, 5:47 PM","6/17/19, 12:40 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Rubellite,is_recurring=No,matsinc_color_palettes=Red,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLLXRB,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oORFAA2,salesforce_product_id=01t3i000000dKoYAAU,url_path=luxtria-precision-inlay-rubellite",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/l/u/luxtria-rubellite.jpg,,,,,,,,,,,,,,
YYSINGLLXTN,,Migration_Matting,simple,All Products/Products/Matting/Matting Tiles/Limited Quantity Tile,base,Precision Inlay™ with Luxtria™ | Tanzanite,,Tanzanite,0,1,0,Not Visible Individually,0,,,,luxtria-precision-inlay-tanzanite,Luxtria™ Precision Inlay | Tanzanite,,,/l/u/luxtria-tanzanite.jpg,,/l/u/luxtria-tanzanite.jpg,,/l/u/luxtria-tanzanite.jpg,,,,"4/27/16, 5:47 PM","6/17/19, 12:40 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Tanzanite,is_recurring=No,matsinc_color_palettes=Blue,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLLXTN,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oORGAA2,salesforce_product_id=01t3i000000dKoZAAU,url_path=luxtria-precision-inlay-tanzanite",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/l/u/luxtria-tanzanite.jpg,,,,,,,,,,,,,,
YYSINGLLXTP,,Migration_Matting,simple,All Products/Products/Matting/Matting Tiles/Limited Quantity Tile,base,Precision Inlay™ with Luxtria™ | Topaz,,Topaz,0,1,0,Not Visible Individually,0,,,,luxtria-precision-inlay-topaz,Luxtria™ Precision Inlay | Topaz,,,/l/u/luxtria-topaz.jpg,,/l/u/luxtria-topaz.jpg,,/l/u/luxtria-topaz.jpg,,,,"4/27/16, 5:47 PM","6/17/19, 12:41 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Topaz,is_recurring=No,matsinc_color_palettes=Blue,matsinc_product_statuses=Limited Quantity,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYSINGLLXTP,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oORHAA2,salesforce_product_id=01t3i000000dKoaAAE,url_path=luxtria-precision-inlay-topaz",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/l/u/luxtria-topaz.jpg,,,,,,,,,,,,,,
YYWDOBL,,Migration_Matting,simple,,base,Olefin | Blue,,Not sampled individually.,0,1,0,Not Visible Individually,0,,,,olefin-blue,Olefin | Blue,,,/o/l/olefin-blue.jpg,,/o/l/olefin-blue.jpg,,/o/l/olefin-blue.jpg,,,,"4/27/16, 5:47 PM","1/9/19, 6:53 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Blue,is_recurring=No,matsinc_color_palettes=Blue,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYWDOBL,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oORIAA2,salesforce_product_id=01t3i000000dKobAAE,url_path=olefin-blue",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/o/l/olefin-blue.jpg,,,,,,,,,,,,,,
YYWDOBS,,Migration_Matting,simple,,base,Olefin | Brown/Silver,,Not sampled individually.,0,1,0,Not Visible Individually,0,,,,olefin-brown-silver,Olefin | Brown/Silver,,,/o/l/olefin-brown.jpg,,/o/l/olefin-brown.jpg,,/o/l/olefin-brown.jpg,,,,"4/27/16, 5:47 PM","1/9/19, 6:53 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Brown/Silver,is_recurring=No,matsinc_color_palettes=Gray,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYWDOBS,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oORJAA2,salesforce_product_id=01t3i000000dKocAAE,url_path=olefin-brown-silver",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/o/l/olefin-brown.jpg,,,,,,,,,,,,,,
YYWDOCL,,Migration_Matting,simple,,base,Olefin | Charcoal,,Not sampled individually.,0,1,0,Not Visible Individually,0,,,,olefin-charcoal,Olefin | Charcoal,,,/o/l/olefin-charcoal.jpg,,/o/l/olefin-charcoal.jpg,,/o/l/olefin-charcoal.jpg,,,,"4/27/16, 5:47 PM","1/9/19, 6:54 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Charcoal,is_recurring=No,matsinc_color_palettes=Gray,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYWDOCL,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oORKAA2,salesforce_product_id=01t3i000000dKodAAE,url_path=olefin-charcoal",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/o/l/olefin-charcoal.jpg,,,,,,,,,,,,,,
YYWDORD,,Migration_Matting,simple,,base,Olefin | Red,,Not sampled individually.,0,1,0,Not Visible Individually,0,,,,olefin-red,Olefin | Red,,,/o/l/olefin-red.jpg,,/o/l/olefin-red.jpg,,/o/l/olefin-red.jpg,,,,"4/27/16, 5:47 PM","1/9/19, 6:54 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Red,is_recurring=No,matsinc_color_palettes=Gray,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=n/a,matsinc_sample_sku=YYWDORD,matsinc_sample_thickness=n/a,matsinc_sample_type=n/a,salesforce_pricebookentry_id=01u3i000000oORLAA2,salesforce_product_id=01t3i000000dKoeAAE,url_path=olefin-red",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/o/l/olefin-red.jpg,,,,,,,,,,,,,,
YYCHAINPSCH,,Migration_Matting,simple,,base,Pin Step | Charcoal,,Not sampled individually.,0,1,0,Not Visible Individually,0,,,,pin-step-charcoal,Pin Step | Charcoal,,,/p/i/pin-step-charcoal.jpg,,/p/i/pin-step-charcoal.jpg,,/p/i/pin-step-charcoal.jpg,,,,"4/27/16, 5:47 PM","1/9/19, 8:40 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Charcoal,is_recurring=No,matsinc_color_palettes=Black,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=4 x 4 in,matsinc_sample_sku=YYCHAINPSCH,matsinc_sample_thickness=n/a,matsinc_sample_type=Chainset,salesforce_pricebookentry_id=01u3i000000oORMAA2,salesforce_product_id=01t3i000000dKofAAE,url_path=pin-step-charcoal",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/p/i/pin-step-charcoal.jpg,,,,,,,,,,,,,,
YYCHAINPSGY,,Migration_Matting,simple,,base,Pin Step | Gray,,Not sampled individually.,0,1,0,Not Visible Individually,0,,,,pin-step-gray,Pin Step | Gray,,,/p/i/pin-step-grey.jpg,,/p/i/pin-step-grey.jpg,,/p/i/pin-step-grey.jpg,,,,"4/27/16, 5:47 PM","1/9/19, 8:40 PM",,,Product Info Column,,,,No,,,,,,,4,,"color=Gray,is_recurring=No,matsinc_color_palettes=Gray,matsinc_product_statuses=Non-Stock,matsinc_sample_design=n/a,matsinc_sample_size=4 x 4 in,matsinc_sample_sku=YYCHAINPSGY,matsinc_sample_thickness=n/a,matsinc_sample_type=Chainset,salesforce_pricebookentry_id=01u3i000000oORNAA2,salesforce_product_id=01t3i000000dKogAAE,url_path=pin-step-gray",33,0,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,,,,,,,/p/i/pin-step-grey.jpg,,,,,,,,,,,,,,
